gvkey,datadate,tic,AP,AT,BV,COGS,EMP,IBE,OCF,PPE,REC,SALE,XOPR,MV,2_digit_sic
4292,20121231,ETCIA,0.054,0.704,-0.445,0.958,,0.189,0.181,1.565,0.182,1.995,1.775,0.4516,36
4292,20131231,ETCIA,0.02,0.552,-0.365,0.861,,0.148,0.046,1.577,0.056,1.715,1.628,0.2384,36
4292,20141231,ETCIA,0.017,0.372,-0.462,0.772,,-0.097,-0.168,1.576,0.064,1.477,1.544,0.138,36
4292,20151231,ETCIA,0.046,0.268,-0.753,0.44,,-0.29,-0.104,1.566,0.075,0.838,1.092,0.0502,36
4292,20161231,ETCIA,0.012,0.308,-0.553,0.413,,0.199,0.125,1.555,0.035,0.956,0.731,0.276,36
4311,20121231,ELRNF,0.237,197.082,162.04,0,,4.357,-15.9,,1.004,0,14.881,134.3977,67
4311,20131231,ELRNF,0.176,212.902,180.783,0.059,,17.935,-10.695,,0.379,0.097,11.603,256.3933,67
4311,20141231,ELRNF,0.152,197.728,155.879,10.367,0.001,85.494,-10.15,,0.449,0.374,10.367,121.9504,67
4311,20151231,ELRNF,0.445,214.869,158.207,22.466,0,2.451,-20.648,,0.9,0.889,22.466,151.6944,67
4311,20161231,ELRNF,0.44,170.684,117.436,0,0,-26.814,-15.81,,0.604,0,13.322,136.8224,67
4321,20130930,EMR,2725,24711,10585,14118,131.6,2004,3649,9092,4808,24669,19766,45720.902,36
4321,20140930,EMR,2951,24177,10119,13751,115.1,2147,3692,9411,5019,24537,19466,43593.5409,36
4321,20150930,EMR,2358,22088,8081,12645,110.8,2710,2529,8931,4413,22304,17829,28914.0795,36
4321,20160930,EMR,1517,21743,7568,7776,74.5,1590,2881,7327,2701,14522,11240,35038.81,36
4322,20130331,MSN,7.79,84.284,70.304,109.88,,5.999,21.709,1.223,8.853,128.396,117.639,44.7645,36
4322,20140331,MSN,3.951,79.249,71.621,63.788,0.042,1.317,-8.094,0.809,8.219,77.829,74.222,56.4304,36
4322,20150331,MSN,2.137,62.163,54.521,62.674,0.041,1.893,4.466,0.559,7.797,76.323,71.503,35.8116,36
4322,20160331,MSN,1.691,59.888,53.92,39.139,0.032,-0.968,6.766,0.54,4.092,45.751,47.109,22.7892,36
4322,20170331,MSN,0.756,57.848,53.617,16.46,0.032,-0.237,1.869,0.524,1.307,21.251,21.561,36.8098,36
4331,20121231,EDE,,2126.369,717.798,366.333,0.756,55.681,159.106,2340.369,75.405,557.097,366.333,865.8239,49
4331,20131231,EDE,,2145.045,750.123,387.896,0.751,63.445,157.451,2484.671,89.932,594.33,387.896,976.6684,49
4331,20141231,EDE,,2390.256,783.298,439.748,0.751,67.103,151.223,2653.679,112.645,652.33,439.748,1293.0655,49
4331,20151231,EDE,,2455.303,802.73,393.922,0.749,56.597,184.832,2785.281,89.135,605.573,393.922,1230.0555,49
4341,20121231,SORL,14.324,243.561,170.048,132.354,3.168,12.805,31.617,101.542,72.252,192.217,169.046,47.1042,37
4341,20131231,SORL,13.29,252.98,179.857,142.761,3.17,9.363,1.354,106.651,78.099,208.572,188.598,76.8339,37
4341,20141231,SORL,13.867,286.906,198.708,163.407,3.26,13.801,22.561,113.245,85.798,237.655,212.695,71.2355,37
4341,20151231,SORL,35.293,320.554,200.163,151.836,3.07,13.308,39.315,93.344,94.694,218.657,195.977,48.8417,37
4341,20161231,SORL,65.672,301.328,139.055,191.977,3.49,19.219,5.428,109.506,144.826,272.121,244.731,58.6872,37
4351,20121231,EGN,257.579,6175.89,2676.69,709.1,1.575,253.562,735.737,1416.59,277.9,1617.169,709.1,3249.5912,49
4351,20131231,EGN,250.756,6622.212,2858.019,883.073,1.434,193.147,927.377,1491.433,257.545,1738.65,883.073,5136.8745,49
4351,20141231,EGN,101.453,6138.258,3414.604,526.637,0.55,99.643,705.483,7045.854,157.678,1344.194,526.637,4647.7852,49
4351,20151231,EGN,64.742,4613.693,2895.86,449.77,0.47,-945.731,714.592,7756.842,63.097,763.261,449.77,3227.7166,49
4351,20161231,EGN,65.031,4579.823,3120.602,315.756,0.39,-167.513,292.448,7740.352,73.322,621.366,315.756,5594.7397,49
4367,20121231,WFT,2108,22795,8786,10574,70,-778,1221,14329,3885,15215,12616,8515.59,13
4367,20131231,WFT,2091,21977,8162,10900,67,-345,1229,15276,3594,15263,13246,11880.83,13
4367,20141231,WFT,1736,18889,6958,10090,56,-584,963,14018,3015,14911,12406,8862.3,13
4367,20151231,WFT,948,14787,4304,6821,39.5,-1985,706,12914,1781,9433,8635,6535.81,13
4367,20161231,WFT,845,12664,2012,4233,30,-3392,-314,11842,1383,5749,5503,4905.17,13
4383,20130930,ATO,70.116,7940.401,2580.409,3149.299,4.72,230.698,613.127,7722.019,301.992,3886.257,3149.299,3860.3576,49
4383,20140930,ATO,77.86,8594.704,3086.232,4075.58,4.761,289.817,739.986,8447.7,343.4,4940.916,4075.58,4788.5076,49
4383,20150930,ATO,78.534,9092.945,3194.797,3235.945,4.753,315.075,836.519,9240.1,295.16,4142.136,3235.945,5904.0482,49
4383,20160930,ATO,114.533,10010.889,3463.059,2388.835,4.747,350.104,794.99,10171.14,300.007,3349.949,2388.835,7739.7416,49
4384,20121231,MARA,0.057,4.017,3.94,0,0.008,-5.518,-1.261,0,0,0,5.532,45.546,67
4384,20131231,MARA,0.754,12.955,12.18,0.954,0.006,-3.714,-1.519,,0.27,3.418,6.052,34.587,67
4384,20141231,MARA,3.294,59.486,24.253,11.782,0.009,-1.882,4.454,,0.217,21.404,19.933,116.1202,67
4384,20151231,MARA,6.535,47.228,12.675,16.597,0.006,-16.94,-2.961,0.128,0.137,18.978,28.032,23.7872,67
4384,20161231,MARA,7.217,18.288,-9.123,19.06,0.015,-28.665,10.173,0.136,0.095,36.628,28.46,31.9094,67
4390,20130228,EBF,22.256,495.292,361.216,396.119,5.818,24.715,49.957,258.783,60.071,533.506,479.876,406.6745,27
4390,20140228,EBF,22.062,536.347,362.935,384.579,6.278,13.189,32.755,265.187,63.695,542.442,471.256,409.5676,27
4390,20150228,EBF,21.275,453.262,284.68,418.48,6.009,-44.533,65.269,273.747,62.865,580.24,508.406,356.2551,27
4390,20160229,EBF,21.788,392.188,298.546,398.135,6.018,35.736,87.163,271.64,54.871,568.973,490.927,505.6598,27
4390,20170228,EBF,14.202,324.285,251.355,236.081,2.348,26.417,58.887,214.049,37.368,356.888,299.228,414.7505,27
4409,20121231,ENZN,0.776,199.781,77.468,31.217,0.043,-2.783,8.452,26.921,0,42.6,31.217,193.4627,28
4409,20131231,ENZN,0.093,7.121,5.255,11.326,0.001,18.15,14.005,0,0,34.493,11.326,51.1398,28
4409,20141231,ENZN,0.181,35.04,29.603,2.383,0.001,28.795,32.338,0,0,31.173,2.383,48.1497,28
4409,20151231,ENZN,0.09,22.89,18.089,2.15,0.001,21.637,14.678,0,0,17.456,2.15,30.1767,28
4409,20161231,ENZN,0.77,11.271,10.331,1.679,0,-1.126,2.599,0,0,8.377,1.679,16.1385,28
4412,20121231,VKSC,27.798,346.261,-8.94,245.088,,7.875,2.79,252.542,61.664,342.523,290.353,108.288,30
4412,20131231,VKSC,33.516,402.028,55.111,264.209,,44.683,-6.489,272.459,67.464,370.986,310.665,234.624,30
4412,20141231,VKSC,27.997,428.977,38.89,253.837,,9.83,14.79,282.124,63.313,365.203,298.809,208.035,30
4412,20151231,VKSC,25.472,413.94,33.155,242.511,,1.297,24.909,294.355,60.252,343.583,292.639,115.7888,30
4412,20161231,VKSC,28.582,423.438,32.804,228.519,,5.56,28.376,308.841,62.938,328.82,280.453,113.2244,30
4415,20130228,ETCC,4.431,60.568,12.037,36.061,0.336,4.948,7.197,33.275,6.666,62.773,50.986,18.819,36
4415,20140228,ETCC,2.769,56.192,12.141,31.912,0.316,0.599,-0.552,34.59,5.974,48.274,44.01,18.37,36
4415,20150228,ETCC,2.605,51.65,8.081,27.681,0.295,-3.715,-0.489,35.081,5.812,37.34,40.368,12.7672,36
4415,20160229,ETCC,3.224,44.292,-4.544,26.395,0.279,-10.783,6.499,36.081,4.222,39.632,39.947,5.0518,36
4415,20170228,ETCC,2.709,44.538,-6.194,25.195,0.277,-0.923,1.353,36.651,7.053,39.834,37.919,5.9703,36
4418,20130731,ENZ,8.481,58.958,34.132,50.23,0.484,-18.237,-10.016,33.534,12.288,93.707,108.082,88.4404,80
4418,20140731,ENZ,8.245,64.411,36.95,50.297,0.475,-9.977,-1.697,34.34,12.47,95.947,105.256,212.3472,80
4418,20150731,ENZ,8.762,68.394,42.606,50.983,0.483,-2.285,-3.7,36.21,18.759,97.599,106.257,138.186,80
4418,20160731,ENZ,9.857,111.821,89.554,53.35,0.489,45.286,53.126,38.043,14.592,102.773,107.697,322.488,80
4418,20170731,ENZ,10.35,107.665,88.872,55.88,0.472,-2.504,-0.205,38.311,15.18,107.804,107.272,504.5901,80
4423,20121231,EFX,25.1,4511.1,1933.2,829.1,7,272.1,496.3,745.3,317,2160.5,1469.1,6516.048,73
4423,20131231,EFX,19.9,4539.9,2300.7,787.3,7,333.4,566.3,761.2,309.7,2303.9,1493.8,8422.071,73
4423,20141231,EFX,20.3,4674.2,2200.1,844.7,7.5,367.4,616.2,655.4,337.2,2436.4,1588.5,9655.878,73
4423,20151231,EFX,40.6,4509,2310.9,887.4,8,429.1,742.1,654.9,349.8,2663.6,1747.3,13219.619,73
4423,20161231,EFX,81,6664,2662.7,1113.4,9.5,488.8,795.8,784,433.3,3144.9,2025.8,14175.777,73
4430,20121231,EQT,289.032,8849.862,3603.82,660.758,1.873,183.395,820.867,10139.903,233.178,1641.608,660.758,8853.4288,49
4430,20131231,EQT,330.329,9792.053,4034.788,573.893,1.621,298.729,1200.398,11062.136,235.781,1862.011,573.893,13546.3655,49
4430,20141231,EQT,444.077,12064.9,4582.815,703.824,1.75,385.594,1414.742,13608.151,306.085,2469.71,703.824,11475.8172,49
4430,20151231,EQT,291.55,13976.172,5077.791,957.407,1.914,85.171,1216.94,15635.549,176.957,2339.762,957.407,7952.64,49
4430,20161231,EQT,309.978,15472.922,5860.281,966.753,1.809,-452.983,1064.32,18216.775,341.628,1608.348,966.753,11302.8858,49
4439,20121231,ERIC,3549.805,42258.967,21034.976,22280.173,110.255,887.451,3385.53,5257.86,12446.292,35137.997,31113.809,,36
4439,20131231,ERIC,3190.774,41894.668,21820.276,21726.274,114.34,1868.366,2706.291,5455.224,13364.615,35556.541,30536.932,,36
4439,20141231,ERIC,3127.74,37517.797,18442.84,17364.688,118.055,1478.433,2390.185,5214.518,12156.304,29137.069,25407.502,,36
4439,20151231,ERIC,2650.056,33658.401,17343.315,17589.394,116.281,1603.717,2437.948,5269.811,10471.8,29226.49,24850.328,,36
4439,20161231,ERIC,2788.233,31204.586,15397.839,15845.512,111.464,188.981,1542.901,5184.3,9711.133,24515.49,22057.311,,36
4448,20121231,ESCA,3.946,125.74,80.457,101.098,0.633,-4.93,6.558,43.791,33.496,147.589,132.468,69.9547,39
4448,20131231,ESCA,2.483,141.974,87.955,111.112,0.648,9.805,9.007,48.242,43.751,163.677,144.562,160.7429,39
4448,20141231,ESCA,1.853,127.881,89.779,95.15,0.466,13.345,19.296,38.852,32.15,137.975,118.088,211.2298,39
4448,20151231,ESCA,2.547,143.737,96.48,109.731,0.522,11.606,15.463,43.192,38.984,155.542,137.506,187.885,39
4448,20161231,ESCA,4.376,150.761,101.713,120.466,0.492,11.493,12.169,40.055,35.894,167.65,149.323,188.826,39
4450,20130630,ESP,1.273,35.541,31.843,23.181,0.173,5.562,3.285,12.111,7.204,34.298,26.098,57.2596,36
4450,20140630,ESP,0.727,32.398,29.647,22.154,0.145,1.168,5.388,12.803,4.138,27.137,25.368,57.0224,36
4450,20150630,ESP,0.976,34.344,30.931,19.244,0.145,3.183,0.672,12.965,6.695,26.832,21.956,59.384,36
4450,20160630,ESP,0.553,34.453,32.388,19.665,0.149,3.176,5.76,13.2,5.286,27.471,22.693,59.901,36
4450,20170630,ESP,2.25,35.494,31.897,17.371,0.136,1.136,6.421,13.548,3.52,22.521,20.559,52.1489,36
4460,20131031,ESL,123.597,3262.112,1873.605,1133.36,12.049,166.034,250.772,767.861,390.192,1969.754,1610.243,2520.3907,38
4460,20141031,ESL,115.284,3193.467,1887.817,1217.971,12.874,166.007,216.364,721.46,385.155,2051.169,1681.131,3730.5391,38
4460,20150930,ESL,117.976,3007.03,1537.467,1083.952,13.29,96.665,144.295,729.317,393.323,1774.449,1515.302,2124.1338,38
4460,20160930,ESL,121.816,3032.031,1600.557,1224.295,13.572,116.951,167.158,795.79,427.256,1992.631,1707.835,2237.7051,38
4462,20121231,NEU,123.204,1257.51,402.205,1544.222,1.71,239.593,272.811,1070.967,297.055,2223.309,1816.276,3518.1996,28
4462,20131231,NEU,134.132,1327.274,572.448,1584.865,1.789,242.347,277.934,985.196,309.847,2280.355,1886.316,4377.0309,28
4462,20141231,NEU,137.688,1231.925,421.041,1629.794,1.866,233.255,234.958,1016.868,302.803,2335.405,1932.497,5022.3344,28
4462,20151231,NEU,128.745,1289.915,387.564,1421.07,1.979,238.603,268.027,1128.989,287.967,2140.83,1743.406,4548.962,28
4462,20161231,NEU,141.869,1416.436,483.251,1324.83,1.998,243.441,353.434,1264.957,306.916,2049.451,1642.901,5020.8086,28
4467,20121231,ESCC,1.197,24.25,-24.644,15.258,0.097,-2.279,-2.69,18.359,3.972,24.908,25.733,0.234,36
4467,20131231,ESCC,1.433,25.702,-13.398,17.631,0.096,1.173,1.127,18.123,5.552,29.583,27.002,1.1089,36
4467,20141231,ESCC,0.71,25.456,-30.703,16.524,0.099,-1.305,4.005,11.24,4.586,26.466,26.731,4.3691,36
4467,20151231,ESCC,1.062,23.444,-0.646,22.665,0.096,-1.275,-2.943,11.358,4.825,35.298,32.082,10.0602,36
4467,20161231,ESCC,1.158,26.218,1.597,20.577,0.091,1.743,3.747,11.528,3.523,32.944,29.698,14.7589,36
4485,20121231,KINS,4.889,93.498,16.282,27.33,0.054,0.767,6.375,2.358,46.993,29.078,27.33,18.7018,63
4485,20131231,KINS,5.783,116.784,35.709,33.068,0.059,2.012,7.384,2.7,46.126,36.566,33.068,52.8311,63
4485,20141231,KINS,6.024,134.996,40.501,41.301,0.066,5.328,17.333,3.508,46.468,50.051,41.301,59.5684,63
4485,20151231,KINS,4.827,149.13,,,0.069,6.96,,4.768,,64.082,,,63
4485,20151231,KINS,6.516,149.13,45.277,52.835,0.069,6.96,20.402,4.768,42.586,63.826,52.835,,63
4485,20161231,KINS,5.448,169.446,,,0.08,8.9,,5.345,,77.567,,108.9275,63
4485,20161231,KINS,7.594,169.446,56.681,62.894,0.08,8.9,15.201,5.345,44.541,77.437,62.894,108.9275,63
4494,20121231,EXPD,641.593,2954.125,2027.699,5239.941,13.7,333.36,370.126,881.799,1031.376,5980.943,5410.205,8162.8036,47
4494,20131231,EXPD,648.156,3014.812,2084.783,5328.442,13.91,348.526,407.536,911.346,1073.5,6080.257,5480.113,8962.9703,47
4494,20141231,EXPD,770.238,2890.905,1868.408,5751.433,14.67,376.888,394.966,910.171,1236.042,6564.721,5920.781,8549.7742,47
4494,20151231,EXPD,645.304,2582.438,1691.993,5674.836,15.397,457.223,564.712,909.747,1112.26,6616.632,5849.136,8211.2217,47
4494,20161231,EXPD,726.571,2790.871,1844.638,5200.448,16,430.807,529.099,943.224,1190.13,6098.037,5381.078,9525.2267,47
4497,20121231,BOOM,11.281,235.431,162.472,136.322,0.511,11.696,19.97,90.621,36.981,201.567,172.417,187.928,33
4497,20131231,BOOM,14.668,240.612,172.792,141.712,0.555,7.495,32.052,107.802,38.715,209.573,179.46,299.4033,33
4497,20141231,BOOM,14.076,219.329,154.915,134.091,0.503,1.926,23.313,109.733,35.501,202.561,175.961,224.2319,33
4497,20151231,BOOM,14.624,182.866,118.421,118.676,0.424,-23.971,1.618,106.523,35.798,166.918,157.969,99.3419,33
4497,20161231,BOOM,13.26,162.555,112.409,113.139,0.428,-6.505,18.198,109.427,32.959,158.575,151.88,229.7616,33
4498,20130930,IIIN,30.561,212.649,161.056,314.83,0.687,11.735,36.828,181.504,41.11,363.896,335.512,292.7785,33
4498,20140930,IIIN,52.811,256.795,178.883,353.831,0.847,16.641,29.232,193.098,51.211,408.978,377.349,377.8311,33
4498,20150930,IIIN,32.182,260.239,200.215,377.481,0.79,21.71,35.774,196.672,46.782,447.504,403.374,296.9333,33
4498,20160930,IIIN,42.759,292.892,224.566,321.815,0.848,37.245,54.536,208.465,47.389,418.547,347.884,687.6902,33
4498,20170930,IIIN,33.651,283.073,223.376,317.441,,22.548,20.303,,40.284,388.871,342.949,497.1605,33
4503,20121231,XOM,39903,333795,165863,339228,76.9,44880,56170,409314,34987,420714,354945,389648.1,29
4503,20131231,XOM,37507,346808,174003,317911,75,32580,44914,434517,33152,390247,332764,438702,29
4503,20141231,XOM,31875,349493,174399,299117,75.3,32520,45116,446789,28009,364763,313384,388382.45,29
4503,20151231,XOM,22713,336758,170811,192855,73.5,16150,30344,447337,19875,236810,205879,323960.2,29
4503,20161231,XOM,22549,330314,167325,162008,71.1,7840,22082,453915,21394,197518,174274,374398.48,29
4510,20121231,FMC,443.2,4373.9,1480.3,2300.8,5.7,446.4,359.7,3037.4,1197.5,3748.3,2945.7,8056.4484,28
4510,20131231,FMC,475.2,5235.2,1519.8,2434.6,5.6,453.2,328.7,2663.2,1582.1,3874.8,3063.3,10027.5776,28
4510,20141231,FMC,433.5,5340.5,1530.5,2543.6,6,396.9,373.7,2741.1,1848.7,4037.7,3251.9,7603.1255,28
4510,20151231,FMC,403.6,6325.9,1865.7,2046.5,6,-187.4,-357.7,1784.6,1981.5,3276.5,2867.7,5229.9593,28
4510,20161231,FMC,355.4,6139.3,1957.7,1967.9,5.9,242.8,497.8,1777.5,1966.1,3282.4,2615.5,7561.5064,28
4517,20121231,NEE,1281,64439,16068,9462,14.8,1911,3992,64917,2056,14256,9462,29336.56,49
4517,20131231,NEE,1200,69306,18040,9432,13.4,1720,5102,69448,2289,15136,9432,37244.7,49
4517,20141231,NEE,1354,74929,19916,10075,13.4,2465,5500,73639,2159,17021,10075,47086.47,49
4517,20151231,NEE,2529,82479,22574,9997,13.8,2752,6116,80386,2265,17486,9997,47893.29,49
4517,20161231,NEE,3447,89993,24341,8781,14.7,2912,6336,87013,2439,16155,8781,55907.28,49
4542,20121231,PRRE,,,,,,,,,,,,,65
4542,20131231,PRRE,0.135,8.075,-0.31,0,0.001,-0.256,-6.066,0,0.088,0,0.167,2120.58,65
4542,20141231,PRRE,0.084,16.623,-0.735,9.927,0.002,-0.427,-7.747,,0.157,10.725,10.425,26.5044,65
4579,20130630,FARM,27.74,244.136,81.838,286.283,1.793,-8.462,21.927,277.877,44.331,509.964,481.391,231.3432,20
4579,20140630,FARM,44.336,266.177,114.864,305.132,1.846,12.132,52.895,302.46,42.458,528.38,495.944,357.9048,20
4579,20150630,FARM,27.023,240.943,90.011,324.667,1.784,0.652,26.93,313.861,40.696,545.882,507.593,391.463,20
4579,20160630,FARM,23.919,368.991,182.594,315.133,1.634,89.918,27.628,324.578,44.611,544.382,507.301,538.0309,20
4579,20170630,FARM,39.784,392.736,215.135,304.795,1.61,24.4,42.112,368.346,46.764,541.5,497.506,509.5915,20
4598,20130531,FDX,1879,33567,17398,33018,293,1561,4688,38109,5044,44287,38690,30594.4048,45
4598,20140531,FDX,1971,33070,15277,33607,293.9,2097,4264,40691,5460,45567,39534,41426.2501,45
4598,20150531,FDX,2066,37069,14993,36284,312,1050,5366,42864,5719,47453,42502,49001.6861,45
4598,20160531,FDX,2944,46064,13784,37406,390.1,1820,5708,47018,7252,50365,44200,43987.1059,45
4598,20170531,FDX,2752,48552,16073,43535,400,2997,4930,50626,7599,60319,51899,51784.9375,45
4601,20121231,FNMA,0,3222422,,,7.2,17224,,0,,127474,,,61
4601,20121231,FNMA,0,3222422,-129096,2321,7.2,17224,37001,0,3047744,130451,2321,,61
4601,20131231,FNMA,0,3270108,,,7.4,83963,,0,,125565,,,61
4601,20131231,FNMA,0,3270108,-126738,-8016,7.4,83963,12903,0,3088912,122606,-8016,,61
4601,20141231,FNMA,0,3248176,-132599,874,7.6,14208,-1338,0,3071448,121228,874,11832.8606,61
4601,20141231,FNMA,0,3248176,,,7.6,14208,,0,,116395,,11832.8606,61
4601,20151231,FNMA,0,3221917,-132249,5821,7.3,10954,-6673,0,3053862,112126,5821,,61
4601,20151231,FNMA,0,3221917,,,7.3,10954,,0,,110359,,,61
4601,20161231,FNMA,0,3287968,,,7,12313,,0,,107162,,22456.5237,61
4601,20161231,FNMA,0,3287968,-130208,4103,7,12313,-733,0,3102199,108243,4103,22456.5237,61
4605,20121231,FRT,120.929,3898.565,1276.815,321.598,0.421,151.925,296.633,,129.509,610.464,352.756,6742.0563,67
4605,20121231,FRT,120.929,3898.565,,,0.421,151.925,,0,,632.429,,6742.0563,67
4605,20131231,FRT,156.27,4219.294,,,0.425,137.878,,0,,660.519,,,67
4605,20131231,FRT,156.27,4219.294,1438.163,351.282,0.425,137.878,314.498,,139.993,639.344,383.252,,67
4605,20141231,FRT,145.685,4546.87,,,0.405,164.535,,0,,712.799,,9156.1568,67
4605,20141231,FRT,145.685,4546.87,1594.404,382.737,0.405,164.535,346.13,,144.279,687.427,415.053,9156.1568,67
4605,20151231,FRT,146.532,4911.709,1653.752,408.213,0.436,210.219,359.835,,152.02,745.577,443.858,10152.9273,67
4605,20151231,FRT,146.532,4911.709,,,0.436,210.219,,0,,792.029,,10152.9273,67
4605,20161231,FRT,201.756,5423.279,,,0.329,249.91,,0,,826.769,,10231.3516,67
4605,20161231,FRT,201.756,5423.279,1966.736,447.197,0.329,249.91,419.254,,146.653,802.015,480.596,10231.3516,67
4607,20130630,FSCR,5.206,46.982,2.049,48.939,0.184,0.104,-0.289,117.894,9.437,57.193,52.253,3.5241,34
4607,20140630,FSCR,6.138,48.093,0.591,52.932,0.201,0.607,1.717,114.499,10.116,61.06,56.444,3.5241,34
4607,20150630,FSCR,6.138,53.425,0.771,55.173,0.201,1.34,0.033,116.384,10.903,63.983,58.846,5.8735,34
4607,20160630,FSCR,7.097,59.397,2.797,65.218,0.222,7.087,7.872,117.668,11.457,77.525,69.301,8.4855,34
4607,20170630,FSCR,7.87,63.282,9.092,65.809,0.219,3.073,5.36,120.913,12.263,77.341,69.89,12.438,34
4608,20121231,FSS,52.5,613.2,146.9,600.2,2.558,22,23.2,172.4,96.9,803.2,737.1,475.625,37
4608,20131231,FSS,50.5,644.8,351,632,2.55,160.2,74.8,185.5,95.6,851.3,765.8,920.02,37
4608,20141231,FSS,50.7,658.7,371.6,670.2,2.7,63,72.3,194.1,107.6,918.5,810.9,965,37
4608,20151231,FSS,38,666.5,405.6,530.4,2.2,65.8,97.2,155.7,73,768,652.4,985.87,37
4608,20161231,FSS,35.3,643.2,394.1,502,2.2,39.4,24.7,234.7,81.3,707.9,624.3,930.356,37
4611,20130131,M,2204,20991,6051,16538,175.7,1335,2261,14143,371,27686,23972,15318.0665,53
4611,20140131,M,2437,21634,6249,16725,172.5,1486,2549,13996,438,27931,24194,19414.542,53
4611,20150131,M,2526,21461,5378,16863,166.9,1526,2709,13394,424,28105,24236,21755.8671,53
4611,20160131,M,2340,20576,4250,16496,157.9,1072,1984,12935,558,27079,23979,12537.445,53
4611,20170131,M,2177,19851,4323,15621,148.3,619,1801,11873,522,25778,23307,8982.021,53
4622,20121231,FOE,182.904,1079.103,193.527,1408.304,4.948,-374.268,23.658,993.714,338.017,1768.631,1696.771,361.4613,28
4622,20131231,FOE,153.877,1008.192,261.518,1254.267,4.364,80.363,18.464,922.753,313.7,1635.406,1422.889,1112.438,28
4622,20141231,FOE,129.236,1096.898,324.384,793.363,3.979,-8.769,60.473,655.064,262.384,1111.626,1066.894,1127.3904,28
4622,20151231,FOE,120.38,1225.351,316.459,724.2,4.846,100.879,51.202,681.691,266.058,1075.341,935.099,934.1356,28
4622,20161231,FOE,127.655,1283.769,247.113,747.27,5.125,43.647,62.63,701.384,297.501,1145.292,987.072,1195.6952,28
4632,20121231,CLBS,2.555,54.406,33.177,10.613,0.097,-35.814,-13.853,13.176,1.054,14.33,43.165,96.8962,28
4632,20131231,CLBS,3.355,89.816,62.542,11.557,0.108,-38.981,-27.102,15.867,1.861,14.668,49.872,176.031,28
4632,20141231,CLBS,5.661,126.275,58.515,13.779,0.182,-54.873,-46.895,21.39,3.111,17.939,73.492,133.4505,28
4632,20151231,CLBS,4.107,57.205,23.714,17.768,0.221,-80.886,-39.258,24.606,2.566,22.488,71.378,61.1518,28
4632,20161231,CLBS,4.367,51.833,4.884,29.022,0.209,-32.656,-23.668,25.567,2.892,35.284,64.25,23.1919,28
4640,20121231,FITB,,121894,,,20.798,1576,,,,6834,,13408.7104,60
4640,20121231,FITB,89517,121894,13304.75,815,20.798,1576,2557,,83928,6834,3205,13408.7104,60
4640,20131231,FITB,99275,130443,13539,641,19.446,1836,4595,,87032,6864,3000,17987.0852,60
4640,20131231,FITB,,130443,,,19.446,1836,,,,6864,,17987.0852,60
4640,20141231,FITB,,138706,,,18.351,1481,,,,6375,,16789.9576,60
4640,20141231,FITB,101712,138706,14276,766,18.351,1481,2076,,88762,6375,2983,16789.9576,60
4640,20151231,FITB,,141082,,,18.261,1712,,,,7031,,15780.108,60
